attack_don,attack_rec,brood_size,Nest_ID,Date_analysis,Age_A,Age_B,Age_C,direction,brood_ID,row_id,young_end,old_end,phase,date_brood,weight_tot,food_cat,age_diff
A,B,3,217,132,14,13,9,AB,217_2019,244,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,245,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,246,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,247,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,248,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,249,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,250,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,251,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,252,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,253,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,254,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,255,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,256,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,257,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,258,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,259,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,260,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,261,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,262,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,263,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,264,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,265,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,266,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,132,14,13,9,BA,217_2019,267,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
B,A,3,217,132,14,13,9,BA,217_2019,268,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
A,B,3,217,132,14,13,9,AB,217_2019,269,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,270,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,271,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,272,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,273,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,274,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,275,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,276,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,277,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,278,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,279,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,280,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,281,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,282,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,283,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,284,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,285,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,286,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,287,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,132,14,13,9,BA,217_2019,288,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
A,B,3,217,132,14,13,9,AB,217_2019,289,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,290,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,291,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,292,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,293,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,294,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,132,14,13,9,BA,217_2019,295,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
A,B,3,217,132,14,13,9,AB,217_2019,296,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,297,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,298,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,299,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,300,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,132,14,13,9,BA,217_2019,301,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
A,B,3,217,132,14,13,9,AB,217_2019,302,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,303,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,304,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,305,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,306,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,307,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,308,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,309,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,310,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,311,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,312,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,313,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,314,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,315,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,316,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,317,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,318,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,319,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,320,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,321,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,132,14,13,9,BA,217_2019,322,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
A,B,3,217,132,14,13,9,AB,217_2019,323,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,132,14,13,9,BA,217_2019,324,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
B,A,3,217,132,14,13,9,BA,217_2019,325,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
B,A,3,217,132,14,13,9,BA,217_2019,326,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
B,A,3,217,132,14,13,9,BA,217_2019,327,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
A,B,3,217,132,14,13,9,AB,217_2019,328,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,329,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,330,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,331,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,332,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,333,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,334,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,335,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,336,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,337,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,338,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,339,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,340,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,341,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,342,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,343,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,344,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,345,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,346,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,347,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,348,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,349,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,350,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,351,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,132,14,13,9,BA,217_2019,352,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
B,A,3,217,132,14,13,9,BA,217_2019,353,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
A,B,3,217,132,14,13,9,AB,217_2019,354,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,355,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,356,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,357,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,358,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,359,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,360,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,361,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,362,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,132,14,13,9,BA,217_2019,363,2019-05-13,2019-05-23,early,132217_2019,44,medium,1
A,B,3,217,132,14,13,9,AB,217_2019,364,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,365,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,366,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,367,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,368,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
A,B,3,217,132,14,13,9,AB,217_2019,369,2019-05-13,2019-05-23,early,132217_2019,44,medium,-1
B,A,3,217,136,18,17,13,BA,217_2019,370,2019-05-13,2019-05-23,late,136217_2019,85,medium,1
A,B,3,217,136,18,17,13,AB,217_2019,371,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,372,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
B,A,3,217,136,18,17,13,BA,217_2019,373,2019-05-13,2019-05-23,late,136217_2019,85,medium,1
A,B,3,217,136,18,17,13,AB,217_2019,374,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,375,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,376,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,377,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,378,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,379,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,380,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,381,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,382,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,383,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,384,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
B,A,3,217,136,18,17,13,BA,217_2019,385,2019-05-13,2019-05-23,late,136217_2019,85,medium,1
A,B,3,217,136,18,17,13,AB,217_2019,386,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,387,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,388,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,389,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,390,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,391,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,392,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,393,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,394,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,395,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,396,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,397,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,398,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,399,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,400,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
A,B,3,217,136,18,17,13,AB,217_2019,401,2019-05-13,2019-05-23,late,136217_2019,85,medium,-1
B,A,3,217,137,19,18,14,BA,217_2019,402,2019-05-13,2019-05-23,late,137217_2019,282,high,1
B,A,3,217,137,19,18,14,BA,217_2019,403,2019-05-13,2019-05-23,late,137217_2019,282,high,1
A,B,3,217,137,19,18,14,AB,217_2019,404,2019-05-13,2019-05-23,late,137217_2019,282,high,-1
A,B,3,217,137,19,18,14,AB,217_2019,405,2019-05-13,2019-05-23,late,137217_2019,282,high,-1
A,B,3,217,137,19,18,14,AB,217_2019,406,2019-05-13,2019-05-23,late,137217_2019,282,high,-1
A,B,3,217,137,19,18,14,AB,217_2019,407,2019-05-13,2019-05-23,late,137217_2019,282,high,-1
A,B,3,217,137,19,18,14,AB,217_2019,408,2019-05-13,2019-05-23,late,137217_2019,282,high,-1
A,B,3,217,137,19,18,14,AB,217_2019,409,2019-05-13,2019-05-23,late,137217_2019,282,high,-1
A,B,3,217,137,19,18,14,AB,217_2019,410,2019-05-13,2019-05-23,late,137217_2019,282,high,-1
A,B,3,217,137,19,18,14,AB,217_2019,411,2019-05-13,2019-05-23,late,137217_2019,282,high,-1
A,B,3,217,138,20,19,15,AB,217_2019,412,2019-05-13,2019-05-23,late,138217_2019,285.2,high,-1
A,B,3,217,138,20,19,15,AB,217_2019,413,2019-05-13,2019-05-23,late,138217_2019,285.2,high,-1
A,B,3,217,138,20,19,15,AB,217_2019,414,2019-05-13,2019-05-23,late,138217_2019,285.2,high,-1
A,B,3,217,138,20,19,15,AB,217_2019,415,2019-05-13,2019-05-23,late,138217_2019,285.2,high,-1
B,A,3,217,138,20,19,15,BA,217_2019,416,2019-05-13,2019-05-23,late,138217_2019,285.2,high,1
A,B,3,217,138,20,19,15,AB,217_2019,417,2019-05-13,2019-05-23,late,138217_2019,285.2,high,-1
A,B,3,217,138,20,19,15,AB,217_2019,418,2019-05-13,2019-05-23,late,138217_2019,285.2,high,-1
A,B,3,217,138,20,19,15,AB,217_2019,419,2019-05-13,2019-05-23,late,138217_2019,285.2,high,-1
B,A,3,217,138,20,19,15,BA,217_2019,420,2019-05-13,2019-05-23,late,138217_2019,285.2,high,1
A,B,3,217,139,21,20,16,AB,217_2019,421,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,422,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,423,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,424,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,425,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,426,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,427,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,428,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,429,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,430,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,431,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,432,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,433,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,434,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,435,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,436,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,437,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,438,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,439,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,440,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,441,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,442,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,443,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
A,B,3,217,139,21,20,16,AB,217_2019,444,2019-05-13,2019-05-23,late,139217_2019,106.2,medium,-1
C,A,3,217,123,5,4,0,CA,217_2019,445,2019-05-13,2019-05-23,early,123217_2019,32,low,5
C,A,3,217,123,5,4,0,CA,217_2019,446,2019-05-13,2019-05-23,early,123217_2019,32,low,5
A,B,3,217,123,5,4,0,AB,217_2019,447,2019-05-13,2019-05-23,early,123217_2019,32,low,-1
B,A,3,217,123,5,4,0,BA,217_2019,448,2019-05-13,2019-05-23,early,123217_2019,32,low,1
B,A,3,217,123,5,4,0,BA,217_2019,449,2019-05-13,2019-05-23,early,123217_2019,32,low,1
B,A,3,217,123,5,4,0,BA,217_2019,450,2019-05-13,2019-05-23,early,123217_2019,32,low,1
B,A,3,217,123,5,4,0,BA,217_2019,451,2019-05-13,2019-05-23,early,123217_2019,32,low,1
B,A,3,217,123,5,4,0,BA,217_2019,452,2019-05-13,2019-05-23,early,123217_2019,32,low,1
B,A,3,217,123,5,4,0,BA,217_2019,453,2019-05-13,2019-05-23,early,123217_2019,32,low,1
B,A,3,217,123,5,4,0,BA,217_2019,454,2019-05-13,2019-05-23,early,123217_2019,32,low,1
B,A,3,217,123,5,4,0,BA,217_2019,455,2019-05-13,2019-05-23,early,123217_2019,32,low,1
A,C,3,217,125,7,6,2,AC,217_2019,456,2019-05-13,2019-05-23,early,125217_2019,125,high,-5
B,A,3,217,125,7,6,2,BA,217_2019,457,2019-05-13,2019-05-23,early,125217_2019,125,high,1
B,A,3,217,125,7,6,2,BA,217_2019,458,2019-05-13,2019-05-23,early,125217_2019,125,high,1
A,B,3,217,125,7,6,2,AB,217_2019,459,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,460,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,461,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,462,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,463,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,464,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,465,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,466,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,467,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,468,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,469,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
B,A,3,217,125,7,6,2,BA,217_2019,470,2019-05-13,2019-05-23,early,125217_2019,125,high,1
A,B,3,217,125,7,6,2,AB,217_2019,471,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,472,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,473,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,474,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,475,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
B,A,3,217,125,7,6,2,BA,217_2019,476,2019-05-13,2019-05-23,early,125217_2019,125,high,1
A,B,3,217,125,7,6,2,AB,217_2019,477,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,478,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,479,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,480,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,481,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,482,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,483,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,484,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,485,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,486,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,487,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,488,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,489,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,490,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,491,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
A,B,3,217,125,7,6,2,AB,217_2019,492,2019-05-13,2019-05-23,early,125217_2019,125,high,-1
